user_id,last_buy_date,F,R,R_Score,F_Score,用户标签
240274,2017-11-25,1,8,1,1,挽留用户
240317,2017-12-01,1,2,3,1,发展用户
240347,2017-12-01,1,2,3,1,发展用户
240379,2017-12-02,3,1,4,3,价值用户
240437,2017-11-27,1,6,1,1,挽留用户
240451,2017-12-03,3,0,5,3,价值用户
240486,2017-11-26,1,7,1,1,挽留用户
240533,2017-12-03,1,0,5,1,发展用户
240562,2017-12-02,1,1,4,1,发展用户
240600,2017-12-01,1,2,3,1,发展用户
240659,2017-11-29,1,4,2,1,挽留用户
240699,2017-12-03,2,0,5,2,发展用户
240753,2017-12-02,4,1,4,3,价值用户
240770,2017-11-28,1,5,2,1,挽留用户
240846,2017-12-03,3,0,5,3,价值用户
240853,2017-12-02,2,1,4,2,发展用户
240873,2017-12-03,4,0,5,3,价值用户
24094,2017-12-02,1,1,4,1,发展用户
241023,2017-12-02,2,1,4,2,发展用户
241025,2017-11-29,1,4,2,1,挽留用户
24106,2017-12-02,5,1,4,3,价值用户
241128,2017-11-29,2,4,2,2,挽留用户
241181,2017-11-28,1,5,2,1,挽留用户
241203,2017-11-30,2,3,3,2,发展用户
241213,2017-12-01,7,2,3,4,价值用户
241243,2017-12-02,2,1,4,2,发展用户
241265,2017-12-03,2,0,5,2,发展用户
241266,2017-11-28,1,5,2,1,挽留用户
241303,2017-11-27,1,6,1,1,挽留用户
241347,2017-11-25,2,8,1,2,挽留用户
241394,2017-12-01,3,2,3,3,价值用户
241410,2017-12-03,2,0,5,2,发展用户
241426,2017-11-26,1,7,1,1,挽留用户
241442,2017-11-30,3,3,3,3,价值用户
241476,2017-12-01,2,2,3,2,发展用户
241493,2017-12-02,6,1,4,4,价值用户
24150,2017-11-28,2,5,2,2,挽留用户
241512,2017-12-03,3,0,5,3,价值用户
241550,2017-12-02,3,1,4,3,价值用户
241594,2017-11-29,4,4,2,3,保持用户
241626,2017-11-30,3,3,3,3,价值用户
241641,2017-11-26,1,7,1,1,挽留用户
241651,2017-11-29,1,4,2,1,挽留用户
241688,2017-12-02,5,1,4,3,价值用户
241730,2017-11-25,1,8,1,1,挽留用户
241738,2017-11-30,1,3,3,1,发展用户
241764,2017-11-27,4,6,1,3,保持用户
241780,2017-11-30,1,3,3,1,发展用户
241813,2017-12-01,3,2,3,3,价值用户
241850,2017-12-03,6,0,5,4,价值用户
241885,2017-11-29,2,4,2,2,挽留用户
241886,2017-12-01,1,2,3,1,发展用户
241918,2017-11-29,1,4,2,1,挽留用户
241939,2017-12-03,11,0,5,5,价值用户
241945,2017-11-25,2,8,1,2,挽留用户
241970,2017-12-03,4,0,5,3,价值用户
241992,2017-12-02,2,1,4,2,发展用户
242048,2017-12-03,6,0,5,4,价值用户
242079,2017-12-01,3,2,3,3,价值用户
242104,2017-11-30,2,3,3,2,发展用户
242139,2017-11-25,1,8,1,1,挽留用户
242165,2017-12-02,4,1,4,3,价值用户
242168,2017-11-28,3,5,2,3,保持用户
242171,2017-12-01,3,2,3,3,价值用户
242174,2017-12-02,1,1,4,1,发展用户
242191,2017-11-29,1,4,2,1,挽留用户
242217,2017-12-01,2,2,3,2,发展用户
24224,2017-12-02,1,1,4,1,发展用户
242243,2017-11-30,3,3,3,3,价值用户
242301,2017-12-03,1,0,5,1,发展用户
242315,2017-12-02,3,1,4,3,价值用户
242351,2017-11-25,1,8,1,1,挽留用户
242354,2017-12-01,1,2,3,1,发展用户
242482,2017-12-03,5,0,5,3,价值用户
242535,2017-12-01,3,2,3,3,价值用户
242637,2017-12-02,2,1,4,2,发展用户
242665,2017-11-28,2,5,2,2,挽留用户
242670,2017-11-26,1,7,1,1,挽留用户
242688,2017-12-03,1,0,5,1,发展用户
242761,2017-11-26,3,7,1,3,保持用户
242768,2017-11-26,3,7,1,3,保持用户
242844,2017-12-02,2,1,4,2,发展用户
242845,2017-12-03,3,0,5,3,价值用户
242864,2017-11-30,2,3,3,2,发展用户
242895,2017-12-02,14,1,4,5,价值用户
24291,2017-12-02,2,1,4,2,发展用户
242954,2017-12-03,2,0,5,2,发展用户
242960,2017-12-01,3,2,3,3,价值用户
243053,2017-12-02,2,1,4,2,发展用户
243061,2017-11-29,2,4,2,2,挽留用户
243062,2017-11-26,1,7,1,1,挽留用户
243077,2017-12-03,2,0,5,2,发展用户
24314,2017-12-01,2,2,3,2,发展用户
243194,2017-11-26,1,7,1,1,挽留用户
243223,2017-12-01,1,2,3,1,发展用户
243229,2017-12-02,3,1,4,3,价值用户
243263,2017-12-01,1,2,3,1,发展用户
243292,2017-12-03,1,0,5,1,发展用户
243361,2017-12-03,3,0,5,3,价值用户
243410,2017-11-30,3,3,3,3,价值用户
243438,2017-11-28,2,5,2,2,挽留用户
243473,2017-12-01,2,2,3,2,发展用户
243487,2017-11-27,1,6,1,1,挽留用户
243493,2017-12-01,2,2,3,2,发展用户
243499,2017-12-03,3,0,5,3,价值用户
243502,2017-12-03,20,0,5,5,价值用户
24352,2017-11-25,1,8,1,1,挽留用户
243580,2017-12-03,1,0,5,1,发展用户
243693,2017-11-29,1,4,2,1,挽留用户
243705,2017-11-30,2,3,3,2,发展用户
243714,2017-11-26,1,7,1,1,挽留用户
243741,2017-12-02,1,1,4,1,发展用户
243750,2017-11-29,1,4,2,1,挽留用户
243765,2017-11-27,2,6,1,2,挽留用户
243871,2017-11-29,3,4,2,3,保持用户
243873,2017-12-01,3,2,3,3,价值用户
243905,2017-11-27,8,6,1,4,保持用户
243948,2017-12-02,2,1,4,2,发展用户
244013,2017-11-29,1,4,2,1,挽留用户
244014,2017-12-02,10,1,4,4,价值用户
244018,2017-11-25,2,8,1,2,挽留用户
244047,2017-12-03,2,0,5,2,发展用户
244067,2017-11-25,1,8,1,1,挽留用户
244127,2017-11-30,3,3,3,3,价值用户
244242,2017-11-29,1,4,2,1,挽留用户
244251,2017-12-03,2,0,5,2,发展用户
244285,2017-11-29,2,4,2,2,挽留用户
244315,2017-11-30,3,3,3,3,价值用户
244344,2017-12-02,1,1,4,1,发展用户
244368,2017-12-01,2,2,3,2,发展用户
244384,2017-12-02,2,1,4,2,发展用户
244389,2017-12-02,1,1,4,1,发展用户
244422,2017-12-01,1,2,3,1,发展用户
244448,2017-11-25,3,8,1,3,保持用户
244449,2017-11-28,2,5,2,2,挽留用户
244465,2017-12-03,5,0,5,3,价值用户
244512,2017-11-30,1,3,3,1,发展用户
244515,2017-11-27,1,6,1,1,挽留用户
244522,2017-11-29,3,4,2,3,保持用户
244608,2017-11-27,1,6,1,1,挽留用户
244618,2017-11-29,3,4,2,3,保持用户
24465,2017-12-01,1,2,3,1,发展用户
244651,2017-12-03,4,0,5,3,价值用户
244665,2017-11-26,1,7,1,1,挽留用户
244691,2017-11-28,2,5,2,2,挽留用户
244765,2017-12-03,1,0,5,1,发展用户
244810,2017-12-01,4,2,3,3,价值用户
244831,2017-12-03,7,0,5,4,价值用户
244914,2017-12-02,7,1,4,4,价值用户
244921,2017-11-29,3,4,2,3,保持用户
244928,2017-12-03,11,0,5,5,价值用户
244951,2017-11-28,2,5,2,2,挽留用户
244959,2017-11-30,2,3,3,2,发展用户
244981,2017-11-30,1,3,3,1,发展用户
244990,2017-12-03,3,0,5,3,价值用户
244998,2017-11-26,2,7,1,2,挽留用户
245012,2017-12-03,11,0,5,5,价值用户
245048,2017-11-29,2,4,2,2,挽留用户
245054,2017-11-28,1,5,2,1,挽留用户
245061,2017-12-03,11,0,5,5,价值用户
245074,2017-12-03,5,0,5,3,价值用户
245099,2017-12-02,1,1,4,1,发展用户
245122,2017-11-29,2,4,2,2,挽留用户
245153,2017-11-25,1,8,1,1,挽留用户
245159,2017-11-28,1,5,2,1,挽留用户
245178,2017-12-03,1,0,5,1,发展用户
245192,2017-12-02,1,1,4,1,发展用户
245193,2017-12-03,2,0,5,2,发展用户
24530,2017-11-29,3,4,2,3,保持用户
245357,2017-12-03,15,0,5,5,价值用户
24544,2017-12-01,11,2,3,5,价值用户
245464,2017-12-02,3,1,4,3,价值用户
245537,2017-11-25,1,8,1,1,挽留用户
245543,2017-12-02,1,1,4,1,发展用户
245551,2017-12-03,1,0,5,1,发展用户
245558,2017-11-30,1,3,3,1,发展用户
245581,2017-11-30,7,3,3,4,价值用户
245598,2017-12-02,2,1,4,2,发展用户
24560,2017-12-02,4,1,4,3,价值用户
245671,2017-11-26,1,7,1,1,挽留用户
245721,2017-11-26,1,7,1,1,挽留用户
245731,2017-11-28,1,5,2,1,挽留用户
245745,2017-12-02,3,1,4,3,价值用户
245758,2017-12-02,5,1,4,3,价值用户
245874,2017-11-28,1,5,2,1,挽留用户
245905,2017-12-01,3,2,3,3,价值用户
245910,2017-12-02,6,1,4,4,价值用户
245961,2017-12-03,2,0,5,2,发展用户
245966,2017-11-28,1,5,2,1,挽留用户
245971,2017-12-03,3,0,5,3,价值用户
246072,2017-12-02,3,1,4,3,价值用户
246117,2017-12-03,1,0,5,1,发展用户
246129,2017-12-01,1,2,3,1,发展用户
246146,2017-11-30,3,3,3,3,价值用户
246165,2017-12-03,3,0,5,3,价值用户
246171,2017-12-01,1,2,3,1,发展用户
246180,2017-12-01,1,2,3,1,发展用户
246220,2017-12-03,3,0,5,3,价值用户
246222,2017-12-03,4,0,5,3,价值用户
246257,2017-12-01,1,2,3,1,发展用户
24628,2017-12-01,1,2,3,1,发展用户
246285,2017-12-01,5,2,3,3,价值用户
246338,2017-12-02,1,1,4,1,发展用户
246360,2017-12-03,3,0,5,3,价值用户
246367,2017-11-26,1,7,1,1,挽留用户
246420,2017-12-03,5,0,5,3,价值用户
246424,2017-11-28,2,5,2,2,挽留用户
246461,2017-12-03,3,0,5,3,价值用户
246464,2017-12-03,8,0,5,4,价值用户
246498,2017-11-27,2,6,1,2,挽留用户
246531,2017-11-27,4,6,1,3,保持用户
246542,2017-11-29,1,4,2,1,挽留用户
246547,2017-12-01,2,2,3,2,发展用户
246554,2017-12-01,2,2,3,2,发展用户
246561,2017-12-02,2,1,4,2,发展用户
246599,2017-11-26,2,7,1,2,挽留用户
246610,2017-11-28,2,5,2,2,挽留用户
246670,2017-12-03,5,0,5,3,价值用户
246675,2017-12-03,3,0,5,3,价值用户
24670,2017-12-03,1,0,5,1,发展用户
246707,2017-12-03,1,0,5,1,发展用户
246752,2017-12-03,2,0,5,2,发展用户
246820,2017-12-02,3,1,4,3,价值用户
2469,2017-11-30,1,3,3,1,发展用户
246903,2017-11-28,2,5,2,2,挽留用户
246905,2017-12-02,1,1,4,1,发展用户
246929,2017-11-29,1,4,2,1,挽留用户
246942,2017-11-26,4,7,1,3,保持用户
246948,2017-12-03,8,0,5,4,价值用户
24698,2017-12-02,4,1,4,3,价值用户
247013,2017-11-30,3,3,3,3,价值用户
247016,2017-11-25,1,8,1,1,挽留用户
247026,2017-11-29,2,4,2,2,挽留用户
247115,2017-11-29,4,4,2,3,保持用户
247173,2017-11-30,1,3,3,1,发展用户
247205,2017-11-27,1,6,1,1,挽留用户
247210,2017-12-03,9,0,5,4,价值用户
247261,2017-12-02,1,1,4,1,发展用户
247287,2017-11-29,1,4,2,1,挽留用户
247382,2017-12-01,1,2,3,1,发展用户
24741,2017-11-26,1,7,1,1,挽留用户
247422,2017-12-02,4,1,4,3,价值用户
247432,2017-12-03,5,0,5,3,价值用户
247437,2017-11-26,2,7,1,2,挽留用户
247482,2017-11-28,1,5,2,1,挽留用户
247493,2017-11-29,1,4,2,1,挽留用户
247558,2017-11-25,1,8,1,1,挽留用户
247580,2017-12-02,2,1,4,2,发展用户
247608,2017-11-28,2,5,2,2,挽留用户
247641,2017-12-03,17,0,5,5,价值用户
247651,2017-12-02,3,1,4,3,价值用户
247672,2017-12-01,4,2,3,3,价值用户
247696,2017-12-03,5,0,5,3,价值用户
247779,2017-12-03,2,0,5,2,发展用户
247792,2017-11-25,1,8,1,1,挽留用户
247841,2017-12-02,7,1,4,4,价值用户
247847,2017-12-03,9,0,5,4,价值用户
247858,2017-12-03,3,0,5,3,价值用户
247881,2017-12-02,1,1,4,1,发展用户
2479,2017-11-25,1,8,1,1,挽留用户
247911,2017-12-01,6,2,3,4,价值用户
247917,2017-11-27,1,6,1,1,挽留用户
247926,2017-12-02,1,1,4,1,发展用户
247942,2017-12-03,21,0,5,5,价值用户
24796,2017-11-27,1,6,1,1,挽留用户
247979,2017-11-29,1,4,2,1,挽留用户
247987,2017-12-03,1,0,5,1,发展用户
247989,2017-12-03,11,0,5,5,价值用户
248053,2017-11-25,1,8,1,1,挽留用户
248055,2017-11-27,4,6,1,3,保持用户
248077,2017-11-28,2,5,2,2,挽留用户
248105,2017-11-30,4,3,3,3,价值用户
24818,2017-12-02,1,1,4,1,发展用户
248197,2017-12-02,2,1,4,2,发展用户
248215,2017-11-29,1,4,2,1,挽留用户
248221,2017-11-25,2,8,1,2,挽留用户
248232,2017-11-27,2,6,1,2,挽留用户
248234,2017-12-03,5,0,5,3,价值用户
248248,2017-12-03,2,0,5,2,发展用户
248255,2017-11-30,3,3,3,3,价值用户
248304,2017-12-03,7,0,5,4,价值用户
248358,2017-11-30,3,3,3,3,价值用户
248371,2017-12-03,1,0,5,1,发展用户
248416,2017-12-01,1,2,3,1,发展用户
248423,2017-12-02,8,1,4,4,价值用户
248436,2017-11-28,2,5,2,2,挽留用户
248437,2017-12-01,1,2,3,1,发展用户
248455,2017-12-01,4,2,3,3,价值用户
248478,2017-11-27,3,6,1,3,保持用户
248489,2017-11-27,3,6,1,3,保持用户
248597,2017-11-28,1,5,2,1,挽留用户
248664,2017-12-02,9,1,4,4,价值用户
248683,2017-11-28,1,5,2,1,挽留用户
248695,2017-11-29,6,4,2,4,保持用户
248717,2017-11-26,1,7,1,1,挽留用户
248730,2017-11-27,1,6,1,1,挽留用户
248735,2017-11-28,1,5,2,1,挽留用户
248757,2017-11-26,1,7,1,1,挽留用户
248764,2017-12-01,7,2,3,4,价值用户
248785,2017-12-01,1,2,3,1,发展用户
2488,2017-12-03,2,0,5,2,发展用户
248818,2017-12-03,2,0,5,2,发展用户
248824,2017-12-03,2,0,5,2,发展用户
248829,2017-11-29,1,4,2,1,挽留用户
248854,2017-11-25,2,8,1,2,挽留用户
24886,2017-11-30,1,3,3,1,发展用户
248890,2017-12-03,3,0,5,3,价值用户
248911,2017-11-25,1,8,1,1,挽留用户
248960,2017-11-29,1,4,2,1,挽留用户
248971,2017-11-29,1,4,2,1,挽留用户
248972,2017-11-30,1,3,3,1,发展用户
248976,2017-12-01,1,2,3,1,发展用户
248977,2017-12-02,1,1,4,1,发展用户
248997,2017-12-01,2,2,3,2,发展用户
249023,2017-12-03,2,0,5,2,发展用户
24903,2017-12-03,5,0,5,3,价值用户
249054,2017-12-01,1,2,3,1,发展用户
249091,2017-11-30,2,3,3,2,发展用户
249093,2017-11-25,2,8,1,2,挽留用户
2491,2017-12-01,2,2,3,2,发展用户
249154,2017-12-02,10,1,4,4,价值用户
249188,2017-12-02,4,1,4,3,价值用户
249206,2017-11-29,1,4,2,1,挽留用户
249264,2017-11-30,3,3,3,3,价值用户
249273,2017-12-02,2,1,4,2,发展用户
249410,2017-11-28,2,5,2,2,挽留用户
249430,2017-11-30,1,3,3,1,发展用户
249454,2017-12-02,1,1,4,1,发展用户
249520,2017-11-29,2,4,2,2,挽留用户
249533,2017-11-30,1,3,3,1,发展用户
249569,2017-12-03,3,0,5,3,价值用户
249592,2017-11-30,2,3,3,2,发展用户
249615,2017-11-29,7,4,2,4,保持用户
249640,2017-12-02,1,1,4,1,发展用户
249647,2017-11-26,2,7,1,2,挽留用户
249690,2017-11-29,2,4,2,2,挽留用户
2497,2017-11-25,1,8,1,1,挽留用户
249700,2017-12-02,1,1,4,1,发展用户
249707,2017-11-28,2,5,2,2,挽留用户
249750,2017-12-03,3,0,5,3,价值用户
249836,2017-11-26,1,7,1,1,挽留用户
249856,2017-12-01,1,2,3,1,发展用户
249891,2017-12-01,2,2,3,2,发展用户
24993,2017-12-02,1,1,4,1,发展用户
249962,2017-11-27,4,6,1,3,保持用户
249986,2017-12-03,3,0,5,3,价值用户
250001,2017-12-01,1,2,3,1,发展用户
250029,2017-11-29,2,4,2,2,挽留用户
250034,2017-12-03,7,0,5,4,价值用户
25005,2017-12-03,6,0,5,4,价值用户
250071,2017-12-02,2,1,4,2,发展用户
25008,2017-12-02,4,1,4,3,价值用户
250101,2017-11-25,1,8,1,1,挽留用户
250190,2017-12-03,42,0,5,5,价值用户
250195,2017-12-01,6,2,3,4,价值用户
250259,2017-11-27,1,6,1,1,挽留用户
250276,2017-12-03,9,0,5,4,价值用户
250298,2017-12-03,3,0,5,3,价值用户
250309,2017-11-29,2,4,2,2,挽留用户
250338,2017-12-03,4,0,5,3,价值用户
250342,2017-12-03,4,0,5,3,价值用户
250436,2017-11-26,1,7,1,1,挽留用户
250493,2017-12-03,3,0,5,3,价值用户
250508,2017-11-27,3,6,1,3,保持用户
250515,2017-12-03,3,0,5,3,价值用户
250523,2017-11-26,1,7,1,1,挽留用户
250557,2017-11-30,3,3,3,3,价值用户
25056,2017-12-03,2,0,5,2,发展用户
250567,2017-12-03,3,0,5,3,价值用户
25060,2017-12-02,5,1,4,3,价值用户
250625,2017-12-01,1,2,3,1,发展用户
250663,2017-11-29,2,4,2,2,挽留用户
250777,2017-12-02,5,1,4,3,价值用户
250783,2017-12-01,1,2,3,1,发展用户
250809,2017-12-03,3,0,5,3,价值用户
250827,2017-12-02,1,1,4,1,发展用户
250898,2017-12-01,6,2,3,4,价值用户
250918,2017-11-29,1,4,2,1,挽留用户
25093,2017-11-30,1,3,3,1,发展用户
250942,2017-12-01,6,2,3,4,价值用户
250969,2017-12-03,6,0,5,4,价值用户
250973,2017-12-02,5,1,4,3,价值用户
25102,2017-11-30,2,3,3,2,发展用户
251036,2017-11-30,3,3,3,3,价值用户
251094,2017-11-29,1,4,2,1,挽留用户
251099,2017-12-01,2,2,3,2,发展用户
251129,2017-11-28,8,5,2,4,保持用户
251162,2017-12-02,1,1,4,1,发展用户
25117,2017-11-30,2,3,3,2,发展用户
251188,2017-12-02,2,1,4,2,发展用户
251272,2017-11-29,1,4,2,1,挽留用户
251276,2017-11-30,1,3,3,1,发展用户
251363,2017-12-03,5,0,5,3,价值用户
251447,2017-11-30,8,3,3,4,价值用户
251533,2017-12-02,1,1,4,1,发展用户
251569,2017-11-28,7,5,2,4,保持用户
251582,2017-12-02,1,1,4,1,发展用户
251605,2017-12-01,1,2,3,1,发展用户
251622,2017-12-01,1,2,3,1,发展用户
251624,2017-11-27,1,6,1,1,挽留用户
251628,2017-11-28,1,5,2,1,挽留用户
251630,2017-11-26,1,7,1,1,挽留用户
251648,2017-12-02,1,1,4,1,发展用户
251657,2017-11-25,1,8,1,1,挽留用户
251686,2017-12-03,5,0,5,3,价值用户
251707,2017-11-30,3,3,3,3,价值用户
251776,2017-12-02,5,1,4,3,价值用户
251830,2017-12-03,8,0,5,4,价值用户
251847,2017-11-28,1,5,2,1,挽留用户
251857,2017-11-30,2,3,3,2,发展用户
251920,2017-11-28,2,5,2,2,挽留用户
25193,2017-11-27,3,6,1,3,保持用户
25197,2017-12-02,2,1,4,2,发展用户
251972,2017-11-30,5,3,3,3,价值用户
25198,2017-12-02,2,1,4,2,发展用户
252012,2017-12-02,13,1,4,5,价值用户
252030,2017-11-27,5,6,1,3,保持用户
252050,2017-12-03,2,0,5,2,发展用户
252082,2017-12-03,7,0,5,4,价值用户
252159,2017-11-28,1,5,2,1,挽留用户
252182,2017-12-02,1,1,4,1,发展用户
252279,2017-12-02,2,1,4,2,发展用户
25232,2017-12-03,3,0,5,3,价值用户
252321,2017-11-29,3,4,2,3,保持用户
252479,2017-12-02,1,1,4,1,发展用户
252491,2017-11-27,3,6,1,3,保持用户
252507,2017-11-25,1,8,1,1,挽留用户
252567,2017-11-29,2,4,2,2,挽留用户
252614,2017-12-03,7,0,5,4,价值用户
252723,2017-12-02,6,1,4,4,价值用户
252753,2017-12-03,1,0,5,1,发展用户
252761,2017-12-03,1,0,5,1,发展用户
252794,2017-12-02,6,1,4,4,价值用户
25280,2017-12-01,1,2,3,1,发展用户
252834,2017-11-26,3,7,1,3,保持用户
252846,2017-12-01,9,2,3,4,价值用户
252853,2017-12-02,1,1,4,1,发展用户
252945,2017-12-03,3,0,5,3,价值用户
252969,2017-12-02,7,1,4,4,价值用户
252976,2017-11-26,2,7,1,2,挽留用户
252977,2017-12-03,1,0,5,1,发展用户
252994,2017-11-30,1,3,3,1,发展用户
253055,2017-11-30,4,3,3,3,价值用户
253058,2017-12-03,3,0,5,3,价值用户
253066,2017-12-03,1,0,5,1,发展用户
25308,2017-12-01,2,2,3,2,发展用户
253115,2017-11-30,4,3,3,3,价值用户
253116,2017-12-01,2,2,3,2,发展用户
253117,2017-11-30,1,3,3,1,发展用户
253127,2017-12-01,4,2,3,3,价值用户
253163,2017-11-26,3,7,1,3,保持用户
253199,2017-12-02,1,1,4,1,发展用户
25323,2017-12-03,2,0,5,2,发展用户
25327,2017-12-03,3,0,5,3,价值用户
253270,2017-11-25,4,8,1,3,保持用户
253296,2017-12-03,6,0,5,4,价值用户
253327,2017-12-03,2,0,5,2,发展用户
253374,2017-11-26,1,7,1,1,挽留用户
253388,2017-12-02,13,1,4,5,价值用户
253411,2017-12-02,5,1,4,3,价值用户
253429,2017-11-29,3,4,2,3,保持用户
253472,2017-11-27,5,6,1,3,保持用户
253512,2017-11-25,3,8,1,3,保持用户
253556,2017-12-01,1,2,3,1,发展用户
253572,2017-12-02,3,1,4,3,价值用户
253575,2017-11-29,1,4,2,1,挽留用户
253602,2017-11-26,1,7,1,1,挽留用户
253631,2017-12-02,2,1,4,2,发展用户
253683,2017-12-02,3,1,4,3,价值用户
253735,2017-12-01,1,2,3,1,发展用户
253754,2017-12-01,2,2,3,2,发展用户
253801,2017-12-03,3,0,5,3,价值用户
253802,2017-11-29,1,4,2,1,挽留用户
253806,2017-12-02,5,1,4,3,价值用户
253823,2017-11-29,1,4,2,1,挽留用户
253846,2017-11-28,3,5,2,3,保持用户
253891,2017-11-30,6,3,3,4,价值用户
2539,2017-12-01,2,2,3,2,发展用户
254025,2017-11-26,2,7,1,2,挽留用户
254026,2017-11-29,2,4,2,2,挽留用户
254027,2017-12-02,1,1,4,1,发展用户
254103,2017-12-02,2,1,4,2,发展用户
254104,2017-12-01,1,2,3,1,发展用户
254107,2017-12-02,11,1,4,5,价值用户
254113,2017-11-28,5,5,2,3,保持用户
254133,2017-11-28,2,5,2,2,挽留用户
254154,2017-11-29,2,4,2,2,挽留用户
254188,2017-12-02,19,1,4,5,价值用户
254244,2017-11-30,1,3,3,1,发展用户
254257,2017-11-27,1,6,1,1,挽留用户
254261,2017-11-29,1,4,2,1,挽留用户
254310,2017-12-03,6,0,5,4,价值用户
254319,2017-12-03,4,0,5,3,价值用户
254328,2017-11-29,2,4,2,2,挽留用户
254337,2017-11-27,1,6,1,1,挽留用户
254354,2017-11-30,10,3,3,4,价值用户
254374,2017-11-30,2,3,3,2,发展用户
254414,2017-12-02,5,1,4,3,价值用户
254421,2017-11-28,3,5,2,3,保持用户
254445,2017-12-03,3,0,5,3,价值用户
254487,2017-12-02,2,1,4,2,发展用户
254513,2017-12-01,3,2,3,3,价值用户
254529,2017-11-26,3,7,1,3,保持用户
254570,2017-12-03,2,0,5,2,发展用户
254602,2017-12-03,4,0,5,3,价值用户
254625,2017-11-29,4,4,2,3,保持用户
254655,2017-12-02,4,1,4,3,价值用户
254677,2017-12-02,2,1,4,2,发展用户
254688,2017-12-02,1,1,4,1,发展用户
254711,2017-11-25,1,8,1,1,挽留用户
254735,2017-11-28,1,5,2,1,挽留用户
25479,2017-12-02,4,1,4,3,价值用户
254828,2017-12-02,5,1,4,3,价值用户
254850,2017-11-26,1,7,1,1,挽留用户
254881,2017-12-02,1,1,4,1,发展用户
254919,2017-12-03,2,0,5,2,发展用户
254929,2017-12-02,1,1,4,1,发展用户
254946,2017-12-03,1,0,5,1,发展用户
254956,2017-11-30,1,3,3,1,发展用户
255028,2017-11-26,1,7,1,1,挽留用户
255049,2017-11-28,1,5,2,1,挽留用户
255076,2017-11-29,2,4,2,2,挽留用户
25516,2017-12-02,8,1,4,4,价值用户
255179,2017-11-28,3,5,2,3,保持用户
255183,2017-11-30,1,3,3,1,发展用户
255193,2017-12-03,1,0,5,1,发展用户
255233,2017-12-01,4,2,3,3,价值用户
255247,2017-11-29,2,4,2,2,挽留用户
255269,2017-11-26,5,7,1,3,保持用户
255283,2017-11-29,2,4,2,2,挽留用户
255296,2017-12-03,2,0,5,2,发展用户
255302,2017-12-03,5,0,5,3,价值用户
255309,2017-12-03,6,0,5,4,价值用户
255317,2017-12-02,5,1,4,3,价值用户
255335,2017-11-30,1,3,3,1,发展用户
255394,2017-11-28,2,5,2,2,挽留用户
255407,2017-12-03,2,0,5,2,发展用户
255413,2017-12-03,6,0,5,4,价值用户
255425,2017-11-25,1,8,1,1,挽留用户
255426,2017-11-28,2,5,2,2,挽留用户
255464,2017-11-29,5,4,2,3,保持用户
255559,2017-12-02,3,1,4,3,价值用户
255561,2017-11-25,2,8,1,2,挽留用户
255593,2017-11-30,5,3,3,3,价值用户
255599,2017-11-27,1,6,1,1,挽留用户
255629,2017-11-25,1,8,1,1,挽留用户
255638,2017-11-29,1,4,2,1,挽留用户
255653,2017-12-02,2,1,4,2,发展用户
2557,2017-12-02,9,1,4,4,价值用户
255703,2017-11-28,4,5,2,3,保持用户
255708,2017-11-29,6,4,2,4,保持用户
255727,2017-12-02,3,1,4,3,价值用户
255785,2017-11-30,3,3,3,3,价值用户
255822,2017-12-02,5,1,4,3,价值用户
25584,2017-12-03,3,0,5,3,价值用户
255841,2017-12-02,1,1,4,1,发展用户
